Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
TreeLowOffset,0,1,1024,4210163456,18384004,5356126208,236215320813.3975,229.01232266920744,0.017823414
TreeLowOffset,0,1,2048,4210163456,24459980,5073010688,201543275956.36588,172.12456657773228,0.020889625000000002
TreeLowOffset,0,1,2048,4210163456,24459980,5039456256,186441345150.86438,172.12456657773228,0.022581705
TreeLowOffset,0,1,2048,4210163456,24459980,5039456256,165711786200.57782,172.12456657773228,0.025406541999999997
TreeLowOffset,0,1,4096,4210163456,34510712,4938792960,175768041283.59628,121.99584453661808,0.023952952
TreeLowOffset,0,1,4096,4210163456,34510712,4922015744,179219091259.96902,121.99584453661808,0.023491712999999997
TreeLowOffset,0,1,4096,4210163456,34510712,4922015744,177061100698.603,121.99584453661808,0.023778026
Full,0,2,32,4210163456,4210163456,4729077760,3355440839.196359,1.0,1.254727369
Full,0,2,32,4210163456,4210163456,4729077760,2962996990.933683,1.0,1.4209138479999999
Full,0,2,32,4210163456,4210163456,4729077760,3436167603.571444,1.0,1.225249738
Full,0,2,64,4210163456,4210163456,4729077760,3386321515.0769787,1.0,1.24328521
Full,0,2,64,4210163456,4210163456,4729077760,3451052205.4580646,1.0,1.2199651599999999
Full,0,2,64,4210163456,4210163456,4729077760,3430800310.29398,1.0,1.227166572
Full,0,2,128,4210163456,4210163456,4729077760,2927121064.4621887,1.0,1.438329117
Full,0,2,128,4210163456,4210163456,4729077760,3395380225.8241005,1.0,1.239968185
Full,0,2,128,4210163456,4210163456,4729077760,3389365336.5725627,1.0,1.242168677
Full,0,2,256,4210163456,4210163456,4729077760,3434586420.8396864,1.0,1.225813807
Full,0,2,256,4210163456,4210163456,4729077760,3389154552.691262,1.0,1.242245932
Full,0,2,256,4210163456,4210163456,4729077760,3411641265.414805,1.0,1.2340580760000002
Full,0,2,512,4210163456,4210163456,4729077760,3415521117.573921,1.0,1.232656251
Full,0,2,512,4210163456,4210163456,4729077760,3400736207.3796663,1.0,1.2380153
Full,0,2,512,4210163456,4210163456,4729077760,3394892175.6492915,1.0,1.240146443
Full,0,2,1024,4210163456,4210163456,4729077760,3393377219.845473,1.0,1.2407001
Full,0,2,1024,4210163456,4210163456,4729077760,3393308163.9649806,1.0,1.240725349
Full,0,2,1024,4210163456,4210163456,4729077760,3317389388.593005,1.0,1.269119468
Full,0,2,2048,4210163456,4210163456,4729077760,3385464532.7939186,1.0,1.24359993
Full,0,2,2048,4210163456,4210163456,4729077760,2998699669.0045576,1.0,1.4039963720000002
Full,0,2,2048,4210163456,4210163456,4729077760,3353439314.9681067,1.0,1.2554762620000002
Full,0,2,4096,4210163456,4210163456,4729077760,3375052722.529606,1.0,1.247436352
Full,0,2,4096,4210163456,4210163456,4729077760,3358331628.6473656,1.0,1.253647323
Full,0,2,4096,4210163456,4210163456,4729077760,3353678978.661538,1.0,1.2553865419999999
Basic,0,2,32,4210163456,195046160,11588861952,15866792257.43865,21.585472156949923,0.265344336
Basic,0,2,32,4210163456,195046160,11588861952,15693954861.040066,21.585472156949923,0.268266571
Basic,0,2,32,4210163456,195046160,11588861952,15861099474.648037,21.585472156949923,0.265439572
Basic,0,2,64,4210163456,186301876,10265559040,25679731071.314587,22.598610096658394,0.163948892
Basic,0,2,64,4210163456,186301876,10265559040,25684823421.589935,22.598610096658394,0.163916387
Basic,0,2,64,4210163456,186301876,10265559040,24701640735.44901,22.598610096658394,0.17044064
Basic,0,2,128,4210163456,182194088,9602859008,36474880205.462906,23.108123332739535,0.115426382
Basic,0,2,128,4210163456,182194088,9602859008,33551892629.82395,23.108123332739535,0.125482145
Basic,0,2,128,4210163456,182194088,9602859008,35197858635.387856,23.108123332739535,0.11961419300000001
Basic,0,2,256,4210163456,180337592,9271508992,46645808076.83687,23.34601127423283,0.09025813099999999
Basic,0,2,256,4210163456,180337592,9271508992,46581989532.91331,23.34601127423283,0.090381787
Basic,0,2,256,4210163456,180337592,9271508992,46907554114.81545,23.34601127423283,0.089754487
Basic,0,2,512,4210163456,179943164,9105833984,52365415764.32597,23.397184768852902,0.080399695
Basic,0,2,512,4210163456,179943164,9105833984,52772605217.31335,23.397184768852902,0.079779337
Basic,0,2,512,4210163456,179943164,9105833984,52425031858.79979,23.397184768852902,0.080308267
Basic,0,2,1024,4210163456,180810840,9024045056,52852743574.1813,23.284906236816333,0.079658371
Basic,0,2,1024,4210163456,180810840,9024045056,56456432941.3259,23.284906236816333,0.07457367100000001
Basic,0,2,1024,4210163456,180810840,9024045056,54954287196.03595,23.284906236816333,0.076612102
Basic,0,2,2048,4210163456,182995340,8982102016,58315984738.26046,23.006943542933936,0.072195702
Basic,0,2,2048,4210163456,182995340,8982102016,58132418685.84522,23.006943542933936,0.07242367599999999
Basic,0,2,2048,4210163456,182995340,8982102016,57897987706.35535,23.006943542933936,0.07271692199999999
Basic,0,2,4096,4210163456,187140432,8961130496,57795041097.95442,22.497348173269152,0.07284644800000001
Basic,0,2,4096,4210163456,187140432,8961130496,56725572148.15174,22.497348173269152,0.07421985
Basic,0,2,4096,4210163456,187140432,8961130496,62284338030.69688,22.497348173269152,0.06759586100000001
List,0,2,32,4210163456,54395688,16548626432,88410073258.4464,77.39884558496622,0.047620857
List,0,2,32,4210163456,54395688,16548626432,86606174759.94975,77.39884558496622,0.04861274
List,0,2,32,4210163456,54395688,16548626432,87661733126.77615,77.39884558496622,0.048027381
List,0,2,64,4210163456,50538160,10649337856,116726005793.93198,83.30662327239456,0.03606877
List,0,2,64,4210163456,50538160,10649337856,115152519224.59578,83.30662327239456,0.036561627
List,0,2,64,4210163456,50538160,10649337856,105635252723.28273,83.30662327239456,0.039855667000000004
List,0,2,128,4210163456,48310444,7711227904,125468793442.06932,87.14810106071474,0.033555463
List,0,2,128,4210163456,48310444,7711227904,118615339303.61356,87.14810106071474,0.035494258
List,0,2,128,4210163456,48310444,7711227904,126575159365.76823,87.14810106071474,0.033262162
List,0,2,256,4210163456,46888748,6247415808,139165611126.02063,89.7904856832603,0.030252901
List,0,2,256,4210163456,46888748,6247415808,140784976385.15668,89.7904856832603,0.02990492
List,0,2,256,4210163456,46888748,6247415808,136554988786.05965,89.7904856832603,0.030831268000000002
List,0,2,512,4210163456,47223108,5509218304,153850125538.2901,89.15473026468312,0.027365356
List,0,2,512,4210163456,47223108,5509218304,151205312968.8395,89.15473026468312,0.027844017999999998
List,0,2,512,4210163456,47223108,5509218304,137198258842.45923,89.15473026468312,0.030686712
List,0,2,1024,4210163456,48465864,5142216704,151289461021.13693,86.86863512842771,0.027828530999999997
List,0,2,1024,4210163456,48465864,5142216704,128112014605.54155,86.86863512842771,0.032863143
List,0,2,1024,4210163456,48465864,5108662272,151698785901.94327,86.86863512842771,0.027753442
List,0,2,2048,4210163456,52242728,4932501504,147027853258.0701,80.5885070932743,0.028635142
List,0,2,2048,4210163456,52242728,4940890112,149428518656.54425,80.5885070932743,0.0281751
List,0,2,2048,4210163456,52242728,4924112896,145587930433.80234,80.5885070932743,0.028918355
List,0,2,4096,4210163456,59858796,4886364160,149274222374.42953,70.33491712730073,0.028204223
List,0,2,4096,4210163456,59858796,4865392640,145244912951.3069,70.33491712730073,0.028986650000000003
