Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
Full,0,3,32,3489621044,3489621044,4007657472,3417716137.9700484,1.0,1.0210388760000002
Full,0,3,32,3489621044,3489621044,4007657472,3412005647.1325316,1.0,1.022747734
Full,0,3,32,3489621044,3489621044,4007657472,3397558677.3981633,1.0,1.027096623
Full,0,3,64,3489621044,3489621044,4007657472,3396362175.841858,1.0,1.027458458
Full,0,3,64,3489621044,3489621044,4007657472,3410383388.100021,1.0,1.023234237
Full,0,3,64,3489621044,3489621044,4007657472,3020949806.498796,1.0,1.155140359
Full,0,3,128,3489621044,3489621044,4007657472,3285402163.7656584,1.0,1.062159477
Full,0,3,128,3489621044,3489621044,4007657472,3451257449.4543743,1.0,1.011115831
Full,0,3,128,3489621044,3489621044,4007657472,2941976930.8330617,1.0,1.1861483369999999
Full,0,3,256,3489621044,3489621044,4007657472,3411278308.619897,1.0,1.0229658000000001
Full,0,3,256,3489621044,3489621044,4007657472,2976637509.7215896,1.0,1.172336582
Full,0,3,256,3489621044,3489621044,4007657472,3376415615.5857744,1.0,1.033528286
Full,0,3,512,3489621044,3489621044,4007657472,3380218972.4727116,1.0,1.0323653799999999
Full,0,3,512,3489621044,3489621044,4007657472,3363268021.875212,1.0,1.037568526
Full,0,3,512,3489621044,3489621044,4007657472,3414804293.7123876,1.0,1.0219095280000001
Full,0,3,1024,3489621044,3489621044,4007657472,3438568876.6580615,1.0,1.014846923
Full,0,3,1024,3489621044,3489621044,4007657472,3412552077.092607,1.0,1.022583968
Full,0,3,1024,3489621044,3489621044,4007657472,2918356187.9849806,1.0,1.195748846
Full,0,3,2048,3489621044,3489621044,4007657472,3433587275.702923,1.0,1.0163193080000001
Full,0,3,2048,3489621044,3489621044,4007657472,3425548021.4797025,1.0,1.0187044589999998
Full,0,3,2048,3489621044,3489621044,4007657472,3403285925.109641,1.0,1.025368165
Full,0,3,4096,3489621044,3489621044,4007657472,3391945918.08909,1.0,1.0287961920000002
Full,0,3,4096,3489621044,3489621044,4007657472,3442601221.9256644,1.0,1.013658225
Full,0,3,4096,3489621044,3489621044,4007657472,3394379418.013483,1.0,1.0280586269999998
Basic,0,3,32,3489621044,142423700,9693036544,15765636889.96189,24.501687879194264,0.221343487
Basic,0,3,32,3489621044,142423700,9693036544,16307154220.284615,24.501687879194264,0.213993257
Basic,0,3,32,3489621044,142423700,9693036544,16325120428.84882,24.501687879194264,0.21375775200000002
Basic,0,3,64,3489621044,155531808,8596226048,22202389606.84517,22.436703391244574,0.157173219
Basic,0,3,64,3489621044,155531808,8596226048,25441426382.874184,22.436703391244574,0.137162948
Basic,0,3,64,3489621044,155531808,8596226048,24736206275.8062,22.436703391244574,0.141073413
Basic,0,3,128,3489621044,180742748,8046772224,33209791648.547207,19.307115126964874,0.10507807699999999
Basic,0,3,128,3489621044,180742748,8046772224,28827745930.12319,19.307115126964874,0.121050777
Basic,0,3,128,3489621044,180742748,8046772224,33251775156.31318,19.307115126964874,0.104945406
Basic,0,3,256,3489621044,220270472,7772045312,27173800135.53801,15.842436856448012,0.128418588
Basic,0,3,256,3489621044,220270472,7772045312,35008492828.96541,15.842436856448012,0.09967927100000001
Basic,0,3,256,3489621044,220270472,7772045312,35645309814.5167,15.842436856448012,0.09789846299999999
Basic,0,3,512,3489621044,276805136,7633633280,32466806635.197983,12.606778524514082,0.107482731
Basic,0,3,512,3489621044,276805136,7633633280,32078198447.17305,12.606778524514082,0.10878482
Basic,0,3,512,3489621044,276805136,7633633280,32638111372.132122,12.606778524514082,0.106918596
Basic,0,3,1024,3489621044,351455756,7566524416,28174839813.082188,9.929047922606793,0.123855932
Basic,0,3,1024,3489621044,351455756,7566524416,27500669162.364662,9.929047922606793,0.126892223
Basic,0,3,1024,3489621044,351455756,7566524416,27211976572.451073,9.929047922606793,0.128238426
Basic,0,3,2048,3489621044,442797008,7532969984,23251133919.034145,7.880859583405315,0.150083908
Basic,0,3,2048,3489621044,442797008,7532969984,13990015320.209177,7.880859583405315,0.249436542
Basic,0,3,2048,3489621044,442797008,7532969984,23137708296.88113,7.880859583405315,0.150819649
Basic,0,3,4096,3489621044,547206532,7516192768,18975390986.889366,6.377155315097737,0.183902458
Basic,0,3,4096,3489621044,547206532,7516192768,19183879204.476547,6.377155315097737,0.18190382700000002
Basic,0,3,4096,3489621044,547206532,7516192768,17577916817.352386,6.377155315097737,0.198523015
List,0,3,32,3489621044,51929608,13790871552,35762999694.10604,67.19906385582576,0.09757629599999999
List,0,3,32,3489621044,51929608,13790871552,87063530296.08458,67.19906385582576,0.040081318
List,0,3,32,3489621044,51929608,13790871552,76997872553.84402,67.19906385582576,0.045321006
List,0,3,64,3489621044,76416560,8929673216,83514945270.2313,45.665769880245854,0.041784390000000005
List,0,3,64,3489621044,76416560,8929673216,73898067446.74231,45.665769880245854,0.047222087999999995
List,0,3,64,3489621044,76416560,8929673216,81736085057.66989,45.665769880245854,0.042693763
List,0,3,128,3489621044,114882784,6515851264,66606522983.14875,30.375491631539848,0.052391581000000007
List,0,3,128,3489621044,114882784,6515851264,67796542202.91817,30.375491631539848,0.051471961999999996
List,0,3,128,3489621044,114882784,6515851264,67102948139.17163,30.375491631539848,0.05200399
List,0,3,256,3489621044,165733924,5345640448,56911028454.49458,21.055562794735977,0.061317131999999996
List,0,3,256,3489621044,165733924,5345640448,57269751688.31592,21.055562794735977,0.060933057
List,0,3,256,3489621044,165733924,5345640448,56673854103.18925,21.055562794735977,0.061573738
List,0,3,512,3489621044,231351868,4791992320,43221089812.66255,15.083608678707535,0.080738849
List,0,3,512,3489621044,231351868,4791992320,41051454433.9309,15.083608678707535,0.085006027
List,0,3,512,3489621044,231351868,4791992320,42622680283.53097,15.083608678707535,0.081872398
List,0,3,1024,3489621044,314070748,4611637248,31241442755.790905,11.11093938617932,0.11169846
List,0,3,1024,3489621044,314070748,4611637248,31325084970.665676,11.11093938617932,0.11140021
List,0,3,1024,3489621044,314070748,4611637248,31586726920.290066,11.11093938617932,0.11047745
List,0,3,2048,3489621044,411341924,4580179968,24711308837.527515,8.483504453098245,0.141215549
List,0,3,2048,3489621044,411341924,4580179968,25001359956.59293,8.483504453098245,0.139577249
List,0,3,2048,3489621044,411341924,4580179968,25766171601.19547,8.483504453098245,0.135434208
List,0,3,4096,3489621044,520354860,4643094528,20418175856.10787,6.70623321169711,0.170907581
List,0,3,4096,3489621044,520354860,4634705920,20546542410.05756,6.70623321169711,0.169839819
List,0,3,4096,3489621044,520354860,4634705920,20528188855.28077,6.70623321169711,0.169991667
TreeLowOffset,0,3,32,3489621044,42377376,19421724672,27623241803.45245,82.34632186759275,0.126329164
TreeLowOffset,0,3,32,3489621044,42377376,19421724672,70549163662.05447,82.34632186759275,0.049463677000000005
TreeLowOffset,0,3,32,3489621044,42377376,19421724672,73369368347.288,82.34632186759275,0.04756237
TreeLowOffset,0,3,64,3489621044,71836964,11750342656,75867206752.00154,48.57695606401184,0.045996435
TreeLowOffset,0,3,64,3489621044,71836964,11750342656,38936035116.664246,48.57695606401184,0.089624458
TreeLowOffset,0,3,64,3489621044,71836964,11750342656,66992272514.07489,48.57695606401184,0.052089904000000006
TreeLowOffset,0,3,128,3489621044,112340176,7929331712,48981891968.62954,31.0629835936878,0.07124308400000001
TreeLowOffset,0,3,128,3489621044,112340176,7929331712,65381921235.86974,31.0629835936878,0.053372874
TreeLowOffset,0,3,128,3489621044,112340176,7929331712,61163878418.52506,31.0629835936878,0.057053625999999996
TreeLowOffset,0,3,256,3489621044,164175396,6048186368,54879902718.976425,21.255444658711223,0.063586502
TreeLowOffset,0,3,256,3489621044,164175396,6048186368,52692327405.58292,21.255444658711223,0.06622636
TreeLowOffset,0,3,256,3489621044,164175396,6048186368,54989017689.744965,21.255444658711223,0.063460327
TreeLowOffset,0,3,512,3489621044,230323672,5221908480,36692992917.16788,15.150943946395575,0.0951032
TreeLowOffset,0,3,512,3489621044,230323672,5192548352,35111729748.36846,15.150943946395575,0.09938619
TreeLowOffset,0,3,512,3489621044,230323672,5192548352,36050143074.69212,15.150943946395575,0.09679909
TreeLowOffset,0,3,1024,3489621044,313365036,4819255296,32269192575.130676,11.135961715907579,0.108140947
TreeLowOffset,0,3,1024,3489621044,313365036,4819255296,32418372741.834877,11.135961715907579,0.107643313
TreeLowOffset,0,3,1024,3489621044,313365036,4819255296,32265693624.921375,11.135961715907579,0.108152674
TreeLowOffset,0,3,2048,3489621044,410854100,4672454656,24377852563.893883,8.493577267453336,0.143147188
TreeLowOffset,0,3,2048,3489621044,410854100,4672454656,25151978732.925102,8.493577267453336,0.138741412
TreeLowOffset,0,3,2048,3489621044,410854100,4672454656,25405516579.252853,8.493577267453336,0.13735682300000002
TreeLowOffset,0,3,4096,3489621044,520020936,4693426176,19968459248.90412,6.710539523354883,0.17475664999999999
TreeLowOffset,0,3,4096,3489621044,520020936,4693426176,19784936743.97672,6.710539523354883,0.17637767
TreeLowOffset,0,3,4096,3489621044,520020936,4697620480,18875134264.64741,6.710539523354883,0.18487926999999998
Full,0,4,32,3489621044,3489621044,4007657472,3424926585.105814,1.0,1.018889298
Full,0,4,32,3489621044,3489621044,4007657472,3421779025.8044024,1.0,1.019826534
Full,0,4,32,3489621044,3489621044,4007657472,2949440030.389191,1.0,1.1831469730000002
Full,0,4,64,3489621044,3489621044,4007657472,3282847898.15722,1.0,1.062985905
Full,0,4,64,3489621044,3489621044,4007657472,3407288879.46227,1.0,1.0241635409999998
Full,0,4,64,3489621044,3489621044,4007657472,3345931231.7861857,1.0,1.04294464
Full,0,4,128,3489621044,3489621044,4007657472,3434874922.0715485,1.0,1.015938316
Full,0,4,128,3489621044,3489621044,4007657472,3447053769.958907,1.0,1.012348886
Full,0,4,128,3489621044,3489621044,4007657472,3374324959.3441305,1.0,1.034168637
Full,0,4,256,3489621044,3489621044,4007657472,3458115399.516548,1.0,1.00911064
Full,0,4,256,3489621044,3489621044,4007657472,3459802058.3788567,1.0,1.008618697
Full,0,4,256,3489621044,3489621044,4007657472,3428452510.8071322,1.0,1.017841441
Full,0,4,512,3489621044,3489621044,4007657472,3446551962.199257,1.0,1.012496281
Full,0,4,512,3489621044,3489621044,4007657472,3438000809.5410585,1.0,1.015014608
Full,0,4,512,3489621044,3489621044,4007657472,3409201202.5095344,1.0,1.023589057
Full,0,4,1024,3489621044,3489621044,4007657472,3435814742.096576,1.0,1.01566042
Full,0,4,1024,3489621044,3489621044,4007657472,2963417586.307501,1.0,1.177566422
Full,0,4,1024,3489621044,3489621044,4007657472,3416851727.476076,1.0,1.021297183
Full,0,4,2048,3489621044,3489621044,4007657472,3444466747.512902,1.0,1.013109227
Full,0,4,2048,3489621044,3489621044,4007657472,3269640335.398163,1.0,1.067279788
Full,0,4,2048,3489621044,3489621044,4007657472,3403094404.666137,1.0,1.025425871
Full,0,4,4096,3489621044,3489621044,4007657472,3421874012.381224,1.0,1.019798225
Full,0,4,4096,3489621044,3489621044,4007657472,3397557648.633775,1.0,1.027096934
Full,0,4,4096,3489621044,3489621044,4007657472,3381161416.0320544,1.0,1.032077625
Basic,0,4,32,3489621044,278483036,9693036544,13633914924.626055,12.530820886339376,0.25595150499999997
Basic,0,4,32,3489621044,278483036,9693036544,13470655331.347383,12.530820886339376,0.259053547
Basic,0,4,32,3489621044,278483036,9693036544,13631740782.605566,12.530820886339376,0.255992327
Basic,0,4,64,3489621044,284020732,8596226048,20004279110.543434,12.286501127671201,0.174443729
Basic,0,4,64,3489621044,284020732,8596226048,19424249609.98801,12.286501127671201,0.179652811
Basic,0,4,64,3489621044,284020732,8596226048,19777308509.07673,12.286501127671201,0.1764457
Basic,0,4,128,3489621044,301274192,8046772224,23841856123.765266,11.58287412816296,0.14636532600000002
Basic,0,4,128,3489621044,301274192,8046772224,23253663432.785904,11.58287412816296,0.150067582
Basic,0,4,128,3489621044,301274192,8046772224,23189843590.2462,11.58287412816296,0.150480577
Basic,0,4,256,3489621044,327795812,7772045312,27338454718.834354,10.645715766496735,0.127645146
Basic,0,4,256,3489621044,327795812,7772045312,26972767006.75419,10.645715766496735,0.129375716
Basic,0,4,256,3489621044,327795812,7772045312,27325723423.139824,10.645715766496735,0.127704617
Basic,0,4,512,3489621044,363143288,7633633280,26449258578.98501,9.609487933038707,0.13193644100000002
Basic,0,4,512,3489621044,363143288,7633633280,26348932820.291336,9.609487933038707,0.1324388
Basic,0,4,512,3489621044,363143288,7633633280,26588321022.416573,9.609487933038707,0.131246386
Basic,0,4,1024,3489621044,408941516,7566524416,25106315164.25817,8.533300991626392,0.138993756
Basic,0,4,1024,3489621044,408941516,7566524416,24215930322.05078,8.533300991626392,0.144104356
Basic,0,4,1024,3489621044,408941516,7566524416,24139986979.040382,8.533300991626392,0.144557702
Basic,0,4,2048,3489621044,466101572,7532969984,22259849774.2217,7.486825305107532,0.156767502
Basic,0,4,2048,3489621044,466101572,7532969984,22188711577.59179,7.486825305107532,0.15727010700000002
Basic,0,4,2048,3489621044,466101572,7532969984,22339028835.91079,7.486825305107532,0.156211851
Basic,0,4,4096,3489621044,534537532,7516192768,19331865399.75166,6.528299389835922,0.180511346
Basic,0,4,4096,3489621044,534537532,7516192768,19028005356.927017,6.528299389835922,0.183393949
Basic,0,4,4096,3489621044,534537532,7516192768,19542560694.738773,6.528299389835922,0.17856518899999999
List,0,4,32,3489621044,92311356,13790871552,46876666723.71286,37.802727586408764,0.074442602
List,0,4,32,3489621044,92311356,13790871552,54061098556.85034,37.802727586408764,0.064549577
List,0,4,32,3489621044,92311356,13790871552,53744648326.82672,37.802727586408764,0.06492964700000001
List,0,4,64,3489621044,128143652,8929673216,55040817024.39302,27.232102328408747,0.063400604
List,0,4,64,3489621044,128143652,8929673216,39260786978.49417,27.232102328408747,0.088883115
List,0,4,64,3489621044,128143652,8929673216,57421215280.046036,27.232102328408747,0.06077233
List,0,4,128,3489621044,179727200,6515851264,49551327110.89461,19.416209922593797,0.070424371
List,0,4,128,3489621044,179727200,6515851264,48568302779.23116,19.416209922593797,0.071849763
List,0,4,128,3489621044,179727200,6515851264,48590343323.460304,19.416209922593797,0.071817172
List,0,4,256,3489621044,235937064,5345640448,41279798574.346115,14.790474141019233,0.084535806
List,0,4,256,3489621044,235937064,5345640448,40243938936.18783,14.790474141019233,0.086711717
List,0,4,256,3489621044,235937064,5345640448,40844267118.67883,14.790474141019233,0.08543722999999999
List,0,4,512,3489621044,294094952,4791992320,33225097670.02029,11.86562713936008,0.10502967
List,0,4,512,3489621044,294094952,4791992320,32642946206.44032,11.86562713936008,0.10690276
List,0,4,512,3489621044,294094952,4791992320,32740577373.82297,11.86562713936008,0.10658398
List,0,4,1024,3489621044,357756936,4611637248,29567298581.95766,9.754167404877371,0.118022992
List,0,4,1024,3489621044,357756936,4611637248,29232279687.564972,9.754167404877371,0.11937560400000001
List,0,4,1024,3489621044,357756936,4611637248,29484333589.26092,9.754167404877371,0.118355093
List,0,4,2048,3489621044,428281480,4580179968,23197736000.773254,8.147961578913009,0.15042938
List,0,4,2048,3489621044,428281480,4580179968,23876902800.668,8.147961578913009,0.14615049
List,0,4,2048,3489621044,428281480,4580179968,23930909680.42526,8.147961578913009,0.14582066
List,0,4,4096,3489621044,504850112,4643094528,16556561691.252825,6.9121922746052595,0.21076967000000002
List,0,4,4096,3489621044,504850112,4634705920,20576821166.82656,6.9121922746052595,0.16958990000000002
List,0,4,4096,3489621044,504850112,4634705920,20389034906.72172,6.9121922746052595,0.17115185
TreeLowOffset,0,4,32,3489621044,68883028,19421724672,54398641177.02885,50.660099378906516,0.064149048
TreeLowOffset,0,4,32,3489621044,68883028,19421724672,54210673124.84803,50.660099378906516,0.064371476
TreeLowOffset,0,4,32,3489621044,68883028,19421724672,53736008972.94778,50.660099378906516,0.064940086
TreeLowOffset,0,4,64,3489621044,117737736,11750342656,53920315907.85591,29.63893448741022,0.064718112
TreeLowOffset,0,4,64,3489621044,117737736,11750342656,52689562702.3682,29.63893448741022,0.066229835
TreeLowOffset,0,4,64,3489621044,117737736,11750342656,53737308133.12703,29.63893448741022,0.064938516
TreeLowOffset,0,4,128,3489621044,174471732,7929331712,46941324182.87937,20.001068390838235,0.074340064
TreeLowOffset,0,4,128,3489621044,174471732,7929331712,47251167376.13627,20.001068390838235,0.073852589
TreeLowOffset,0,4,128,3489621044,174471732,7929331712,40004961199.743576,20.001068390838235,0.08722970699999999
TreeLowOffset,0,4,256,3489621044,233025408,6048186368,39822059868.52729,14.975281339277819,0.08763035
TreeLowOffset,0,4,256,3489621044,233025408,6048186368,38526634118.761055,14.975281339277819,0.090576847
TreeLowOffset,0,4,256,3489621044,233025408,6048186368,40270833152.53728,14.975281339277819,0.086653808
TreeLowOffset,0,4,512,3489621044,292406164,5221908480,34042624980.38922,11.934156914694862,0.102507402
TreeLowOffset,0,4,512,3489621044,292406164,5192548352,33616485950.8867,11.934156914694862,0.10380683600000001
TreeLowOffset,0,4,512,3489621044,292406164,5192548352,34056832797.28173,11.934156914694862,0.102464638
TreeLowOffset,0,4,1024,3489621044,356750336,4819255296,28684734784.11653,9.78168957912348,0.12165429
TreeLowOffset,0,4,1024,3489621044,356750336,4819255296,29294853423.27556,9.78168957912348,0.119120618
TreeLowOffset,0,4,1024,3489621044,356750336,4819255296,28270545806.761505,9.78168957912348,0.12343663499999999
TreeLowOffset,0,4,2048,3489621044,427671844,4672454656,23594746579.135662,8.159576303554834,0.147898221
TreeLowOffset,0,4,2048,3489621044,427671844,4672454656,23846644015.45269,8.159576303554834,0.146335939
TreeLowOffset,0,4,2048,3489621044,427671844,4672454656,24496340860.090992,8.159576303554834,0.142454788
TreeLowOffset,0,4,4096,3489621044,504484120,4693426176,20943112329.856544,6.917206916245451,0.166623804
TreeLowOffset,0,4,4096,3489621044,504484120,4693426176,20846471958.71023,6.917206916245451,0.167396241
TreeLowOffset,0,4,4096,3489621044,504484120,4697620480,20327404995.04636,6.917206916245451,0.171670759
