Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
Full,0,2,4096,5348897756,5348897756,5867831296,3313327306.534478,1.0,1.6143583959999999
Basic,0,2,32,5348897756,423767912,14583595008,13605097296.860178,12.622234021343267,0.39315395100000006
Basic,0,2,32,5348897756,423767912,14583595008,13485283395.823944,12.622234021343267,0.39664704100000003
Basic,0,2,32,5348897756,423767912,14583595008,13671300325.001825,12.622234021343267,0.39125011
Basic,0,2,64,5348897756,434484332,12899581952,19918862046.02001,12.310910571569242,0.268534304
Basic,0,2,64,5348897756,434484332,12899581952,19332860492.66983,12.310910571569242,0.27667389200000003
Basic,0,2,64,5348897756,434484332,12899581952,19935234466.281307,12.310910571569242,0.268313762
Basic,0,2,128,5348897756,468589736,12060721152,24412656411.08899,11.414884588936024,0.219103471
Basic,0,2,128,5348897756,468589736,12060721152,24391669999.285793,11.414884588936024,0.219291986
Basic,0,2,128,5348897756,468589736,12060721152,23124429921.000744,11.414884588936024,0.231309389
Basic,0,2,256,5348897756,526793052,11641290752,21656676027.153286,10.153698374898081,0.246986091
Basic,0,2,256,5348897756,526793052,11641290752,21714550673.63648,10.153698374898081,0.246327812
Basic,0,2,256,5348897756,526793052,11641290752,21851654010.433426,10.153698374898081,0.244782283
Basic,0,2,512,5348897756,609264452,11429478400,23960554484.437428,8.779271034837922,0.22323764499999998
Basic,0,2,512,5348897756,609264452,11429478400,24843134971.88606,8.779271034837922,0.21530687499999998
Basic,0,2,512,5348897756,609264452,11429478400,16553665154.886963,8.779271034837922,0.32312468
Basic,0,2,1024,5348897756,711051184,11322523648,22496097315.140614,7.522521411060613,0.237770031
Basic,0,2,1024,5348897756,711051184,11322523648,22829573324.489628,7.522521411060613,0.234296878
Basic,0,2,1024,5348897756,711051184,11322523648,22810501913.600582,7.522521411060613,0.23449276900000002
Basic,0,2,2048,5348897756,817992896,11270094848,15340380808.586765,6.53905160076109,0.348680898
Basic,0,2,2048,5348897756,817992896,11270094848,14339557222.253769,6.53905160076109,0.37301693999999996
Basic,0,2,2048,5348897756,817992896,11270094848,13500793239.137928,6.53905160076109,0.396191369
Basic,0,2,4096,5348897756,910109832,11244929024,17413659288.01951,5.877200276196994,0.30716678599999997
Basic,0,2,4096,5348897756,910109832,11244929024,17297098643.55914,5.877200276196994,0.309236703
Basic,0,2,4096,5348897756,910109832,11244929024,17312216091.140186,5.877200276196994,0.30896667
List,0,2,32,5348897756,109691124,20849885184,59339980980.44591,48.763268721724465,0.090139863
List,0,2,32,5348897756,109691124,20849885184,61252025595.3392,48.763268721724465,0.08732605500000001
List,0,2,32,5348897756,109691124,20849885184,60890537848.46725,48.763268721724465,0.087844482
List,0,2,64,5348897756,117963956,13407092736,67393420207.6198,45.343492515629094,0.079368249
List,0,2,64,5348897756,117963956,13407092736,69612408762.92389,45.343492515629094,0.07683828000000001
List,0,2,64,5348897756,117963956,13407092736,75603488659.56381,45.343492515629094,0.070749351
List,0,2,128,5348897756,212528768,9770631168,60383171862.55223,25.167876360154686,0.08858258999999999
List,0,2,128,5348897756,212528768,9770631168,60760239929.04195,25.167876360154686,0.088032861
List,0,2,128,5348897756,212528768,9770631168,57430340877.65267,25.167876360154686,0.09313714099999999
List,0,2,256,5348897756,328271760,8065646592,35534885391.35994,16.29411483948543,0.150525257
List,0,2,256,5348897756,328271760,8065646592,37189572334.06142,16.29411483948543,0.14382789099999999
List,0,2,256,5348897756,328271760,8065646592,35870570205.03042,16.29411483948543,0.14911660799999998
List,0,2,512,5348897756,458065388,7325351936,32250387874.249424,11.677148931409766,0.16585529999999998
List,0,2,512,5348897756,458065388,7325351936,32314799137.844738,11.677148931409766,0.16552471
List,0,2,512,5348897756,458065388,7325351936,30052514843.52364,11.677148931409766,0.17798503
List,0,2,1024,5348897756,594975208,7090470912,26303734203.381172,8.990118721047617,0.20335127
List,0,2,1024,5348897756,594975208,7071596544,26822760276.763622,8.990118721047617,0.19941638
List,0,2,1024,5348897756,594975208,7090470912,27140020656.035904,8.990118721047617,0.19708525
List,0,2,2048,5348897756,729919004,7046430720,15326816470.283146,7.328070274493086,0.348989483
List,0,2,2048,5348897756,729919004,7067402240,14706121362.830908,7.328070274493086,0.363719136
List,0,2,2048,5348897756,729919004,7067402240,17247311698.42381,7.328070274493086,0.310129361
List,0,2,4096,5348897756,844977492,7172259840,19305143798.15345,6.330225132197959,0.27707111700000003
List,0,2,4096,5348897756,844977492,7155482624,19520548273.306255,6.330225132197959,0.274013705
List,0,2,4096,5348897756,844977492,7155482624,19556444901.897125,6.330225132197959,0.27351074200000003
TreeLowOffset,0,2,32,5348897756,52898892,28974252032,65852611823.110176,101.11549701267845,0.081225294
TreeLowOffset,0,2,32,5348897756,52898892,28974252032,73257125785.2043,101.11549701267845,0.073015392
TreeLowOffset,0,2,32,5348897756,52898892,28974252032,76197179448.15805,101.11549701267845,0.07019810700000001
TreeLowOffset,0,2,64,5348897756,94478108,17733517312,70558933414.52141,56.61520821310266,0.07580752
TreeLowOffset,0,2,64,5348897756,94478108,17733517312,71703687460.42749,56.61520821310266,0.074597248
TreeLowOffset,0,2,64,5348897756,94478108,17733517312,79921404425.06784,56.61520821310266,0.066926974
TreeLowOffset,0,2,128,5348897756,201617120,11943280640,58494075160.866425,26.529977989964344,0.091443411
TreeLowOffset,0,2,128,5348897756,201617120,11943280640,59197710553.121605,26.529977989964344,0.090356497
TreeLowOffset,0,2,128,5348897756,201617120,11943280640,47596372024.66157,26.529977989964344,0.112380367
TreeLowOffset,0,2,256,5348897756,322689364,10179575808,37622337840.77344,16.575996462033995,0.142173455
TreeLowOffset,0,2,256,5348897756,322689364,10179575808,37225845224.30914,16.575996462033995,0.143687745
TreeLowOffset,0,2,256,5348897756,322689364,10179575808,33746439259.897987,16.575996462033995,0.158502582
TreeLowOffset,0,2,512,5348897756,454971604,7874805760,31095476716.315353,11.756552956214824,0.17201529999999998
TreeLowOffset,0,2,512,5348897756,454971604,7874805760,30523739843.058525,11.756552956214824,0.1752373
TreeLowOffset,0,2,512,5348897756,454971604,8048869376,31360926997.23791,11.756552956214824,0.1705593
TreeLowOffset,0,2,1024,5348897756,593145732,7369392128,27537057476.90937,9.017847499238181,0.194243621
TreeLowOffset,0,2,1024,5348897756,593145732,7350517760,27469921188.886814,9.017847499238181,0.194718351
TreeLowOffset,0,2,1024,5348897756,593145732,7369392128,27490184642.133114,9.017847499238181,0.194574821
TreeLowOffset,0,2,2048,5348897756,728789492,7203717120,13907712242.4409,7.339427660134265,0.384599398
