Scenario,Approach,Rank,Chkpt ID,Number of Chkpts,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
Hugebubbles,TreeLowOffset,0,2,5,64,5348897756,94478108,17733517312,71703687460.42749,56.61520821310266,0.074597248
Hugebubbles,TreeLowOffset,0,2,5,64,5348897756,94478108,17733517312,79921404425.06784,56.61520821310266,0.066926974
Hugebubbles,Full,0,3,5,64,5348897756,5348897756,5867831296,1591041034.279037,1.0,3.361885483
Hugebubbles,Full,0,3,5,64,5348897756,5348897756,5867831296,2494751640.4229064,1.0,2.144060222
Hugebubbles,Full,0,3,5,64,5348897756,5348897756,5867831296,3512906382.0209846,1.0,1.522641703
Hugebubbles,Basic,0,3,5,64,5348897756,450499148,12899581952,18376979669.545975,11.873269416260916,0.291065118
Hugebubbles,Basic,0,3,5,64,5348897756,450499148,12899581952,19459878389.988617,11.873269416260916,0.27486799500000003
Hugebubbles,Basic,0,3,5,64,5348897756,450499148,12899581952,19513425232.342155,11.873269416260916,0.27411372900000003
Hugebubbles,List,0,3,5,64,5348897756,99490180,13407092736,70707619212.16539,53.76307245599516,0.07564810999999999
Hugebubbles,List,0,3,5,64,5348897756,99490180,13407092736,80862704325.47092,53.76307245599516,0.066147896
Hugebubbles,List,0,3,5,64,5348897756,99490180,13407092736,81341129578.74419,53.76307245599516,0.065758833
Hugebubbles,TreeLowOffset,0,3,5,64,5348897756,69354036,17733517312,91409998684.79193,77.12453469903323,0.058515456
Hugebubbles,TreeLowOffset,0,3,5,64,5348897756,69354036,17733517312,93307650869.48466,77.12453469903323,0.057325392999999995
Hugebubbles,TreeLowOffset,0,3,5,64,5348897756,69354036,17733517312,93295672649.80281,77.12453469903323,0.057332753
Hugebubbles,Full,0,4,5,64,5348897756,5348897756,5867831296,3014043246.4340878,1.0,1.7746585959999999
Hugebubbles,Full,0,4,5,64,5348897756,5348897756,5867831296,3498620201.604553,1.0,1.528859221
Hugebubbles,Full,0,4,5,64,5348897756,5348897756,5867831296,3503022852.808834,1.0,1.526937728
Hugebubbles,Basic,0,4,5,64,5348897756,455849524,12899581952,18469285831.341976,11.733911026306128,0.289610427
Hugebubbles,Basic,0,4,5,64,5348897756,455849524,12899581952,17352475030.92021,11.733911026306128,0.308249846
Hugebubbles,Basic,0,4,5,64,5348897756,455849524,12899581952,19225516743.0836,11.733911026306128,0.27821867299999997
Hugebubbles,List,0,4,5,64,5348897756,58801304,13407092736,90658824559.51622,90.96563157851057,0.059000299
Hugebubbles,List,0,4,5,64,5348897756,58801304,13407092736,94745550390.06189,90.96563157851057,0.056455398000000004
Hugebubbles,List,0,4,5,64,5348897756,58801304,13407092736,97866952850.79314,90.96563157851057,0.05465479
Hugebubbles,TreeLowOffset,0,4,5,64,5348897756,26691800,17733517312,130094296113.4115,200.39479375688413,0.041115544000000004
Hugebubbles,TreeLowOffset,0,4,5,64,5348897756,26691800,17733517312,128099828579.08398,200.39479375688413,0.041755698
Hugebubbles,TreeLowOffset,0,4,5,64,5348897756,26691800,17733517312,126665740340.12,200.39479375688413,0.042228449
Hugebubbles,Full,0,0,10,64,5348897756,5348897756,5867831296,3402028709.902082,1.0,1.572267083
Hugebubbles,Full,0,0,10,64,5348897756,5348897756,5867831296,3392448696.3857317,1.0,1.576707044
Hugebubbles,Full,0,0,10,64,5348897756,5348897756,5867831296,3471379238.1471915,1.0,1.540856642
Hugebubbles,Basic,0,0,10,64,5348897756,5683203936,12899581952,2490517324.65182,0.9411764589543669,2.1477055000000003
Hugebubbles,Basic,0,0,10,64,5348897756,5683203936,12899581952,1610860314.0276964,0.9411764589543669,3.3205223999999998
Hugebubbles,Basic,0,0,10,64,5348897756,5683203936,12899581952,1744093163.2882273,0.9411764589543669,3.0668647
Hugebubbles,List,0,0,10,64,5348897756,712740404,13394509824,5496359022.580921,7.504692768897664,0.9731711
Hugebubbles,List,0,0,10,64,5348897756,712740404,13394509824,5628387731.248135,7.504692768897664,0.9503428
Hugebubbles,List,0,0,10,64,5348897756,712740404,13394509824,5849898699.887931,7.504692768897664,0.91435733
Hugebubbles,TreeLowOffset,0,0,10,64,5348897756,711969544,17714642944,3624702768.013911,7.512818211223934,1.475679
Hugebubbles,TreeLowOffset,0,0,10,64,5348897756,711969544,17714642944,3459275456.4597664,7.512818211223934,1.5462479999999998
Hugebubbles,TreeLowOffset,0,0,10,64,5348897756,711969544,17714642944,3458184044.3359437,7.512818211223934,1.5467359999999999
Hugebubbles,Full,0,1,10,64,5348897756,5348897756,5867831296,3426999803.127944,1.0,1.56081064
Hugebubbles,Full,0,1,10,64,5348897756,5348897756,5867831296,3412449632.925014,1.0,1.5674657010000002
Hugebubbles,Full,0,1,10,64,5348897756,5348897756,5867831296,3442961407.2256913,1.0,1.553574706
Hugebubbles,Basic,0,1,10,64,5348897756,240884932,12899581952,23702626647.76175,22.205198604950517,0.22566687800000002
Hugebubbles,Basic,0,1,10,64,5348897756,240884932,12899581952,23744712093.813446,22.205198604950517,0.225266903
Hugebubbles,Basic,0,1,10,64,5348897756,240884932,12899581952,23032473342.298298,22.205198604950517,0.232232886
Hugebubbles,List,0,1,10,64,5348897756,65576348,13394509824,79726770820.72595,81.5674846058826,0.06709036
Hugebubbles,List,0,1,10,64,5348897756,65576348,13394509824,70212969708.3461,81.5674846058826,0.07618105
Hugebubbles,List,0,1,10,64,5348897756,65576348,13394509824,108434549923.04324,81.5674846058826,0.049328353
Hugebubbles,TreeLowOffset,0,1,10,64,5348897756,53682312,17714642944,83672476234.85745,99.63985448316757,0.06392661
Hugebubbles,TreeLowOffset,0,1,10,64,5348897756,53682312,17714642944,78480529164.60582,99.63985448316757,0.06815573
Hugebubbles,TreeLowOffset,0,1,10,64,5348897756,53682312,17714642944,111014894066.95718,99.63985448316757,0.048181803
Hugebubbles,Full,0,2,10,64,5348897756,5348897756,5867831296,3445863545.404576,1.0,1.552266271
Hugebubbles,Full,0,2,10,64,5348897756,5348897756,5867831296,3372237279.2332106,1.0,1.586156997
Hugebubbles,Full,0,2,10,64,5348897756,5348897756,5867831296,3090262614.3523955,1.0,1.730887767
Hugebubbles,Basic,0,2,10,64,5348897756,237532396,12899581952,25524092823.04621,22.518603129823184,0.209562698
Hugebubbles,Basic,0,2,10,64,5348897756,237532396,12899581952,25558620909.390915,22.518603129823184,0.20927959200000001
Hugebubbles,Basic,0,2,10,64,5348897756,237532396,12899581952,24556094907.81099,22.518603129823184,0.21782363100000002
Hugebubbles,List,0,2,10,64,5348897756,66208360,13394509824,104445037623.58296,80.78885741921412,0.051212560000000004
Hugebubbles,List,0,2,10,64,5348897756,66208360,13394509824,100432892177.47443,80.78885741921412,0.053258426
Hugebubbles,List,0,2,10,64,5348897756,66208360,13394509824,106543869823.80905,80.78885741921412,0.050203712
Hugebubbles,TreeLowOffset,0,2,10,64,5348897756,54637148,17714642944,103373706784.50992,97.8985534896514,0.05174331
Hugebubbles,TreeLowOffset,0,2,10,64,5348897756,54637148,17714642944,89442200021.19632,97.8985534896514,0.059802841999999995
Hugebubbles,TreeLowOffset,0,2,10,64,5348897756,54637148,17714642944,101543210195.52045,97.8985534896514,0.052676075
Hugebubbles,Full,0,3,10,64,5348897756,5348897756,5867831296,3476183764.3033,1.0,1.538726983
Hugebubbles,Full,0,3,10,64,5348897756,5348897756,5867831296,3391247502.8300877,1.0,1.57726552
Hugebubbles,Full,0,3,10,64,5348897756,5348897756,5867831296,3450686537.595797,1.0,1.550096683
Hugebubbles,Basic,0,3,10,64,5348897756,234854080,12899581952,25937927021.711548,22.775409122123833,0.20621916899999998
Hugebubbles,Basic,0,3,10,64,5348897756,234854080,12899581952,25856792388.46174,22.775409122123833,0.206866253
Hugebubbles,Basic,0,3,10,64,5348897756,234854080,12899581952,24552255793.43903,22.775409122123833,0.217857691
Hugebubbles,List,0,3,10,64,5348897756,66201432,13394509824,117018390462.10786,80.79731199772235,0.04570989
Hugebubbles,List,0,3,10,64,5348897756,66201432,13394509824,98135362312.62924,80.79731199772235,0.054505304000000004
Hugebubbles,List,0,3,10,64,5348897756,66201432,13394509824,113326890152.38509,80.79731199772235,0.047198840000000006
Hugebubbles,TreeLowOffset,0,3,10,64,5348897756,54548208,17714642944,110299489686.53252,98.0581755499649,0.048494311
Hugebubbles,TreeLowOffset,0,3,10,64,5348897756,54548208,17714642944,110629949313.80302,98.0581755499649,0.048349455
Hugebubbles,TreeLowOffset,0,3,10,64,5348897756,54548208,17714642944,110386119950.29826,98.0581755499649,0.048456253
Hugebubbles,Full,0,4,10,64,5348897756,5348897756,5867831296,2385403427.3418937,1.0,2.242345129
Hugebubbles,Full,0,4,10,64,5348897756,5348897756,5867831296,2322679156.8568907,1.0,2.3028999679999997
Hugebubbles,Full,0,4,10,64,5348897756,5348897756,5867831296,3403795468.927603,1.0,1.571450989
Hugebubbles,Basic,0,4,10,64,5348897756,231705680,12899581952,26009310519.190434,23.08487973190817,0.20565319299999998
Hugebubbles,Basic,0,4,10,64,5348897756,231705680,12899581952,25159538256.40418,23.08487973190817,0.21259920200000001
Hugebubbles,Basic,0,4,10,64,5348897756,231705680,12899581952,24653305428.95152,23.08487973190817,0.21696473
Hugebubbles,List,0,4,10,64,5348897756,65668620,13394509824,111440770150.65356,81.45287286378182,0.047997674
Hugebubbles,List,0,4,10,64,5348897756,65668620,13394509824,110523607717.37732,81.45287286378182,0.048395975
Hugebubbles,List,0,4,10,64,5348897756,65668620,13394509824,114497684433.25526,81.45287286378182,0.046716209
Hugebubbles,TreeLowOffset,0,4,10,64,5348897756,54374588,17714642944,110328160172.7365,98.37127880398836,0.048481709
Hugebubbles,TreeLowOffset,0,4,10,64,5348897756,54374588,17714642944,110898379171.27324,98.37127880398836,0.04823242500000001
Hugebubbles,TreeLowOffset,0,4,10,64,5348897756,54374588,17714642944,101022747021.72205,98.37127880398836,0.052947458999999995
Hugebubbles,Full,0,5,10,64,5348897756,5348897756,5867831296,1496479757.140412,1.0,3.574320154
Hugebubbles,Full,0,5,10,64,5348897756,5348897756,5867831296,1769627895.2214546,1.0,3.022611573
Hugebubbles,Full,0,5,10,64,5348897756,5348897756,5867831296,3395574624.6873236,1.0,1.5752555449999999
Hugebubbles,Basic,0,5,10,64,5348897756,228166076,12899581952,24002463115.319267,23.443001912343885,0.222847869
Hugebubbles,Basic,0,5,10,64,5348897756,228166076,12899581952,26253105080.44694,23.443001912343885,0.20374343299999997
Hugebubbles,Basic,0,5,10,64,5348897756,228166076,12899581952,26245923577.848312,23.443001912343885,0.20379918200000002
Hugebubbles,List,0,5,10,64,5348897756,63454544,13394509824,117104552566.45587,84.29495224171811,0.045676258
Hugebubbles,List,0,5,10,64,5348897756,63454544,13394509824,114999469409.95416,84.29495224171811,0.046512369
Hugebubbles,List,0,5,10,64,5348897756,63454544,13394509824,119595826707.81253,84.29495224171811,0.044724786
Hugebubbles,TreeLowOffset,0,5,10,64,5348897756,51920908,17714642944,112548128574.37617,103.02011197492925,0.047525425999999996
Hugebubbles,TreeLowOffset,0,5,10,64,5348897756,51920908,17714642944,101723158507.96413,103.02011197492925,0.052582891
Hugebubbles,TreeLowOffset,0,5,10,64,5348897756,51920908,17714642944,106577377651.45433,103.02011197492925,0.05018792800000001
Hugebubbles,Full,0,6,10,64,5348897756,5348897756,5867831296,1687641736.6139545,1.0,3.16945098
Hugebubbles,Full,0,6,10,64,5348897756,5348897756,5867831296,3147416318.2299185,1.0,1.699456702
Hugebubbles,Full,0,6,10,64,5348897756,5348897756,5867831296,3422384439.5633106,1.0,1.56291552
Hugebubbles,Basic,0,6,10,64,5348897756,237144728,12899581952,23827233813.127693,22.555415003786212,0.22448672800000002
Hugebubbles,Basic,0,6,10,64,5348897756,237144728,12899581952,25941822336.257416,22.555415003786212,0.20618820399999999
Hugebubbles,Basic,0,6,10,64,5348897756,237144728,12899581952,25732924556.40153,22.555415003786212,0.207862023
Hugebubbles,List,0,6,10,64,5348897756,63656344,13394509824,96977780912.32652,84.0277248093293,0.05515591
Hugebubbles,List,0,6,10,64,5348897756,63656344,13394509824,104633660965.47397,84.0277248093293,0.051120239
Hugebubbles,List,0,6,10,64,5348897756,63656344,13394509824,117053478421.43857,84.0277248093293,0.045696188
Hugebubbles,TreeLowOffset,0,6,10,64,5348897756,51402024,17714642944,89183047594.21255,104.06006105907424,0.059976619999999994
Hugebubbles,TreeLowOffset,0,6,10,64,5348897756,51402024,17714642944,111809580276.28763,104.06006105907424,0.047839350999999995
Hugebubbles,TreeLowOffset,0,6,10,64,5348897756,51402024,17714642944,112235084644.68587,104.06006105907424,0.047657983
Hugebubbles,Full,0,7,10,64,5348897756,5348897756,5867831296,1452274756.9629297,1.0,3.683116938
Hugebubbles,Full,0,7,10,64,5348897756,5348897756,5867831296,2440702635.2943015,1.0,2.191540124
Hugebubbles,Full,0,7,10,64,5348897756,5348897756,5867831296,3409394418.0662894,1.0,1.5688703329999998
Hugebubbles,Basic,0,7,10,64,5348897756,254094884,12899581952,23517237968.115414,21.050788869877444,0.22744583200000001
Hugebubbles,Basic,0,7,10,64,5348897756,254094884,12899581952,25216412154.1583,21.050788869877444,0.212119699
Hugebubbles,Basic,0,7,10,64,5348897756,254094884,12899581952,25302813176.927647,21.050788869877444,0.21139537799999997
Hugebubbles,List,0,7,10,64,5348897756,56132148,13394509824,119351507865.21167,95.29116462815568,0.044816339999999996
Hugebubbles,List,0,7,10,64,5348897756,56132148,13394509824,119999631087.74486,95.29116462815568,0.044574285000000005
Hugebubbles,List,0,7,10,64,5348897756,56132148,13394509824,108340218527.34978,95.29116462815568,0.049371303000000005
Hugebubbles,TreeLowOffset,0,7,10,64,5348897756,38570752,17714642944,126579876884.10376,138.6775595145254,0.042257094
Hugebubbles,TreeLowOffset,0,7,10,64,5348897756,38570752,17714642944,128335250905.12991,138.6775595145254,0.0416791
Hugebubbles,TreeLowOffset,0,7,10,64,5348897756,38570752,17714642944,130245605831.27713,138.6775595145254,0.041067779
Hugebubbles,Full,0,8,10,64,5348897756,5348897756,5867831296,1681809547.9696875,1.0,3.18044202
Hugebubbles,Full,0,8,10,64,5348897756,5348897756,5867831296,2840052878.2185473,1.0,1.8833796360000001
Hugebubbles,Full,0,8,10,64,5348897756,5348897756,5867831296,3417758396.762722,1.0,1.565030975
Hugebubbles,Basic,0,8,10,64,5348897756,223213772,12899581952,24741420528.730606,23.96311709655621,0.216192023
Hugebubbles,Basic,0,8,10,64,5348897756,223213772,12899581952,26195289602.17532,23.96311709655621,0.204193114
Hugebubbles,Basic,0,8,10,64,5348897756,223213772,12899581952,26420260531.667103,23.96311709655621,0.202454391
Hugebubbles,List,0,8,10,64,5348897756,50713604,13394509824,102240166263.38788,105.47264114772832,0.052316989999999994
Hugebubbles,List,0,8,10,64,5348897756,50713604,13394509824,132607710334.99643,105.47264114772832,0.040336250000000004
Hugebubbles,List,0,8,10,64,5348897756,50713604,13394509824,133846985173.52933,105.47264114772832,0.039962781
Hugebubbles,TreeLowOffset,0,8,10,64,5348897756,39356768,17714642944,125110350912.35583,135.90795250260388,0.042753439000000004
Hugebubbles,TreeLowOffset,0,8,10,64,5348897756,39356768,17714642944,125261062274.85977,135.90795250260388,0.042701999000000004
Hugebubbles,TreeLowOffset,0,8,10,64,5348897756,39356768,17714642944,110052561770.77853,135.90795250260388,0.048603119
Hugebubbles,Full,0,9,10,64,5348897756,5348897756,5867831296,1884826488.9598224,1.0,2.837872763
Hugebubbles,Full,0,9,10,64,5348897756,5348897756,5867831296,3545776337.421884,1.0,1.508526553
Hugebubbles,Full,0,9,10,64,5348897756,5348897756,5867831296,3410460589.2048564,1.0,1.568379876
Hugebubbles,Basic,0,9,10,64,5348897756,286488044,12899581952,21121227962.46581,18.67057934187299,0.25324747999999997
Hugebubbles,Basic,0,9,10,64,5348897756,286488044,12899581952,23907365603.688255,18.67057934187299,0.223734302
Hugebubbles,Basic,0,9,10,64,5348897756,286488044,12899581952,24185471121.38734,18.67057934187299,0.22116161099999998
Hugebubbles,List,0,9,10,64,5348897756,37185664,13394509824,137691210604.83017,143.8430077784815,0.038847053
Hugebubbles,List,0,9,10,64,5348897756,37185664,13394509824,97141900550.69014,143.8430077784815,0.05506272500000001
Hugebubbles,List,0,9,10,64,5348897756,37185664,13394509824,134949492402.08986,143.8430077784815,0.039636294
Hugebubbles,TreeLowOffset,0,9,10,64,5348897756,16635208,17714642944,106255460490.84645,321.5407800130903,0.05033997999999999
Hugebubbles,TreeLowOffset,0,9,10,64,5348897756,16635208,17714642944,161022582968.40405,321.5407800130903,0.033218308
Hugebubbles,TreeLowOffset,0,9,10,64,5348897756,16635208,17714642944,161131456531.1949,321.5407800130903,0.033195863
Hugebubbles,Full,0,0,15,64,5348897756,5348897756,5867831296,3488370671.2704644,1.0,1.5333513150000002
Hugebubbles,Full,0,0,15,64,5348897756,5348897756,5867831296,1393686025.2877357,1.0,3.837950341
Hugebubbles,Full,0,0,15,64,5348897756,5348897756,5867831296,1675958257.6334724,1.0,3.1915459299999998
Hugebubbles,Basic,0,0,15,64,5348897756,5683203936,12899581952,1073542295.4747933,0.9411764589543669,4.982475099999999
Hugebubbles,Basic,0,0,15,64,5348897756,5683203936,12899581952,950735792.9202762,0.9411764589543669,5.6260612
Hugebubbles,Basic,0,0,15,64,5348897756,5683203936,12899581952,2381901688.0564694,0.9411764589543669,2.2456417
Hugebubbles,List,0,0,15,64,5348897756,700336364,13381926912,4297451269.4338455,7.637612483021087,1.24466746
Hugebubbles,List,0,0,15,64,5348897756,700336364,13381926912,4655380993.950239,7.637612483021087,1.148971
Hugebubbles,List,0,0,15,64,5348897756,700336364,13381926912,5503036090.966792,7.637612483021087,0.9719903099999999
Hugebubbles,TreeLowOffset,0,0,15,64,5348897756,699784192,17697865728,3455117020.829929,7.643639020642524,1.548109
Hugebubbles,TreeLowOffset,0,0,15,64,5348897756,699784192,17697865728,3512234455.4881926,7.643639020642524,1.522933
Hugebubbles,TreeLowOffset,0,0,15,64,5348897756,699784192,17697865728,3176929524.746254,7.643639020642524,1.6836689999999999
Hugebubbles,Full,0,1,15,64,5348897756,5348897756,5867831296,3520854858.3627076,1.0,1.519204276
Hugebubbles,Full,0,1,15,64,5348897756,5348897756,5867831296,1582707459.988117,1.0,3.3795871259999997
Hugebubbles,Full,0,1,15,64,5348897756,5348897756,5867831296,1784978968.5629938,1.0,2.996616683
Hugebubbles,Basic,0,1,15,64,5348897756,163201800,12899581952,24168286039.053062,32.77474731283601,0.22131887
Hugebubbles,Basic,0,1,15,64,5348897756,163201800,12899581952,28291511040.987774,32.77474731283601,0.1890637
Hugebubbles,Basic,0,1,15,64,5348897756,163201800,12899581952,27303457865.53106,32.77474731283601,0.195905507
Hugebubbles,List,0,1,15,64,5348897756,45308476,13381926912,86458905227.33194,118.0551240787706,0.06186636
Hugebubbles,List,0,1,15,64,5348897756,45308476,13381926912,91524954946.75401,118.0551240787706,0.058441959999999994
Hugebubbles,List,0,1,15,64,5348897756,45308476,13381926912,141304821777.7691,118.0551240787706,0.037853610999999995
Hugebubbles,TreeLowOffset,0,1,15,64,5348897756,37682572,17697865728,114848660132.39948,141.94619613544427,0.046573445000000005
Hugebubbles,TreeLowOffset,0,1,15,64,5348897756,37682572,17697865728,114526323240.57152,141.94619613544427,0.046704527
Hugebubbles,TreeLowOffset,0,1,15,64,5348897756,37682572,17697865728,103047711289.50964,141.94619613544427,0.051907002
Hugebubbles,Full,0,2,15,64,5348897756,5348897756,5867831296,3486000015.9633045,1.0,1.5343940710000001
Hugebubbles,Full,0,2,15,64,5348897756,5348897756,5867831296,2713169946.653154,1.0,1.9714569530000001
